execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,GPU
5,2024-05-02 15:51:35.937637,6.2,18.5,120,12,False,580.0,74,False
6,2024-05-02 15:51:36.033771,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:36.126941,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:36.218423,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:36.313509,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:36.409276,7.3,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:36.504087,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:36.599359,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:36.693607,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:36.789429,7.0,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:36.882345,7.4,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:36.978395,5.8,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:37.073242,7.2,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:37.168395,6.9,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:37.262608,5.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:37.358261,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:37.451838,6.2,18.5,120,12,False,580.0,74,False
6,2024-05-02 15:51:37.467838,50.0,18.5,120,12,False,580.0,112,False
5,2024-05-02 15:51:37.562970,6.2,18.5,120,12,False,580.0,74,False
3,2024-05-02 15:51:37.655160,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:37.751668,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:37.846288,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:37.939524,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:38.036909,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:38.131757,6.1,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:38.227164,5.9,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:38.320765,7.2,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:38.414908,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:38.509371,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:38.604072,7.3,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:38.696732,7.4,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:38.792406,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:38.889025,11.5,18.5,120,12,False,580.0,79,False
4,2024-05-02 15:51:38.983121,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:39.076921,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:39.171832,7.3,18.5,120,12,True,349.0,75,False
4,2024-05-02 15:51:39.265476,7.3,18.5,120,12,False,349.0,75,False
3,2024-05-02 15:51:39.358727,6.2,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:39.454840,7.3,18.5,120,12,False,349.0,75,False
4,2024-05-02 15:51:39.549178,7.3,18.5,120,12,False,349.0,75,False
6,2024-05-02 15:51:39.644212,6.2,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:39.737468,7.3,18.5,120,12,False,349.0,75,False
5,2024-05-02 15:51:39.832562,6.2,18.5,120,12,False,349.0,74,False
3,2024-05-02 15:51:39.926459,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:40.021663,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:40.115414,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:40.211574,5.7,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:40.304720,7.3,18.5,120,12,False,349.0,75,False
5,2024-05-02 15:51:40.400214,7.4,18.5,120,12,False,349.0,75,False
5,2024-05-02 15:51:40.494261,7.3,18.5,120,12,True,225.0,75,False
5,2024-05-02 15:51:40.589724,7.2,18.5,120,12,True,10.0,75,False
5,2024-05-02 15:51:40.684484,9.8,18.5,120,12,True,43.0,77,False
4,2024-05-02 15:51:40.779603,6.2,18.5,120,12,False,43.0,74,False
4,2024-05-02 15:51:40.873591,6.2,18.5,120,12,False,43.0,74,False
5,2024-05-02 15:51:40.968753,7.3,18.5,120,12,False,43.0,75,False
4,2024-05-02 15:51:41.062996,5.2,18.5,120,12,False,43.0,74,False
4,2024-05-02 15:51:41.157277,7.3,18.5,120,12,False,43.0,75,False
5,2024-05-02 15:51:41.250988,6.2,18.5,120,12,False,43.0,74,False
5,2024-05-02 15:51:41.344327,6.2,18.5,120,12,False,43.0,74,False
6,2024-05-02 15:51:41.439876,8.3,18.6,120,12,True,437.0,76,False
5,2024-05-02 15:51:41.534018,7.3,18.6,120,12,False,437.0,75,False
5,2024-05-02 15:51:41.629227,6.2,18.6,120,12,False,437.0,74,False
4,2024-05-02 15:51:41.723790,7.3,18.6,120,12,False,437.0,75,False
4,2024-05-02 15:51:41.817096,6.2,18.6,120,12,False,437.0,74,False
4,2024-05-02 15:51:41.910833,6.2,18.6,120,12,False,437.0,74,False
5,2024-05-02 15:51:42.006619,6.2,18.6,120,12,False,437.0,74,False
4,2024-05-02 15:51:42.099586,6.2,18.6,120,12,True,117.0,74,False
4,2024-05-02 15:51:42.193802,7.1,18.6,120,12,True,27.0,75,False
5,2024-05-02 15:51:42.288935,7.3,18.6,120,12,False,27.0,75,False
5,2024-05-02 15:51:42.383801,5.9,18.6,120,12,False,27.0,74,False
4,2024-05-02 15:51:42.475932,7.9,18.6,120,12,False,27.0,76,False
5,2024-05-02 15:51:42.571997,6.7,18.6,120,12,False,27.0,75,False
5,2024-05-02 15:51:42.666759,6.3,18.6,120,12,False,27.0,74,False
4,2024-05-02 15:51:42.761432,5.8,18.6,120,12,False,27.0,74,False
4,2024-05-02 15:51:42.856037,6.2,18.6,120,12,False,27.0,74,False
4,2024-05-02 15:51:42.949772,6.3,18.6,120,12,False,27.0,74,False
5,2024-05-02 15:51:43.044308,6.2,18.6,120,12,True,206.0,74,False
3,2024-05-02 15:51:43.136785,6.2,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:43.232646,7.2,18.6,120,12,False,206.0,75,False
4,2024-05-02 15:51:43.325386,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:43.419557,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:43.514481,6.2,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:43.609524,6.2,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:43.703472,6.2,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:43.798849,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:43.891811,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:43.985069,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:44.079000,6.2,18.6,120,12,False,206.0,74,False
6,2024-05-02 15:51:44.174625,5.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:44.267043,7.3,18.6,120,12,False,206.0,75,False
3,2024-05-02 15:51:44.361250,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:44.456754,6.2,18.6,120,12,False,206.0,74,False
6,2024-05-02 15:51:44.552274,7.3,18.6,120,12,False,206.0,75,False
4,2024-05-02 15:51:44.645827,8.3,18.6,120,12,False,206.0,76,False
5,2024-05-02 15:51:44.742103,6.2,18.6,120,12,False,206.0,74,False
4,2024-05-02 15:51:44.836809,5.8,18.6,120,12,False,206.0,74,False
6,2024-05-02 15:51:44.932455,8.2,18.6,120,12,False,206.0,76,False
4,2024-05-02 15:51:45.024533,8.3,18.6,120,12,False,206.0,76,False
5,2024-05-02 15:51:45.120327,7.3,18.6,120,12,False,206.0,75,False
4,2024-05-02 15:51:45.214016,10.4,18.5,120,12,False,206.0,78,False
4,2024-05-02 15:51:45.308849,13.6,18.5,120,12,False,206.0,81,False
3,2024-05-02 15:51:45.401661,9.0,18.5,120,12,False,206.0,77,False
4,2024-05-02 15:51:45.496360,7.2,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:45.590547,11.8,18.5,120,12,False,206.0,79,False
5,2024-05-02 15:51:45.686731,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:45.780981,7.3,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:45.877264,6.2,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:45.973952,7.3,18.6,120,12,False,206.0,75,False
4,2024-05-02 15:51:46.069754,7.3,18.6,120,12,False,206.0,75,False
5,2024-05-02 15:51:46.164337,6.1,18.6,120,12,False,206.0,74,False
5,2024-05-02 15:51:46.259519,5.9,18.6,120,12,True,580.0,74,False
5,2024-05-02 15:51:46.352687,7.3,18.6,120,12,False,580.0,75,False
3,2024-05-02 15:51:46.446934,7.2,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:46.541031,7.3,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:46.636271,5.9,18.6,120,12,False,580.0,74,False
3,2024-05-02 15:51:46.731113,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:46.825989,7.3,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:46.921203,5.2,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:47.017573,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:47.111344,7.3,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:47.206339,8.2,18.6,120,12,False,580.0,76,False
5,2024-05-02 15:51:47.300671,6.2,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:47.395513,6.2,18.6,120,12,False,580.0,74,False
3,2024-05-02 15:51:47.488949,7.3,18.6,120,12,False,580.0,75,False
5,2024-05-02 15:51:47.585181,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:47.680279,6.7,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:47.774425,7.3,18.6,120,12,False,580.0,75,False
5,2024-05-02 15:51:47.869265,6.3,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:47.963366,7.3,18.6,120,12,False,580.0,75,False
3,2024-05-02 15:51:48.058454,6.8,18.6,120,12,False,580.0,75,False
5,2024-05-02 15:51:48.155100,7.2,18.6,120,12,False,580.0,75,False
5,2024-05-02 15:51:48.250196,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:48.344515,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:48.439285,6.2,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:48.533763,6.2,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:48.629965,7.3,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:48.724881,6.2,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:48.821071,5.8,18.6,120,12,False,580.0,74,False
5,2024-05-02 15:51:48.916152,6.2,18.6,120,12,False,580.0,74,False
6,2024-05-02 15:51:48.932213,44.4,18.5,120,12,False,580.0,107,False
6,2024-05-02 15:51:49.026992,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:49.119376,7.4,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:49.215735,6.8,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:49.312513,7.3,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:49.404814,5.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:49.501308,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:49.594441,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:49.687228,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:49.781849,6.2,18.5,120,12,False,580.0,74,False
3,2024-05-02 15:51:49.877288,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:49.972512,7.3,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:50.064985,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:50.160812,7.3,18.6,120,12,False,580.0,75,False
4,2024-05-02 15:51:50.255872,6.2,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:50.352180,5.8,18.6,120,12,False,580.0,74,False
4,2024-05-02 15:51:50.445775,6.2,18.6,120,12,False,580.0,74,False
3,2024-05-02 15:51:50.539150,7.2,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:50.634500,8.3,18.5,120,12,True,349.0,76,False
4,2024-05-02 15:51:50.728859,6.3,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:50.821511,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:50.916517,6.2,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:51.010401,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:51.106461,6.8,18.5,120,12,False,349.0,75,False
5,2024-05-02 15:51:51.201282,4.2,18.5,120,12,False,349.0,73,False
5,2024-05-02 15:51:51.296160,6.2,18.5,120,12,False,349.0,74,False
5,2024-05-02 15:51:51.390475,6.2,18.6,120,12,False,349.0,74,False
5,2024-05-02 15:51:51.485213,6.2,18.6,120,12,False,349.0,74,False
4,2024-05-02 15:51:51.580134,6.2,18.6,120,12,False,349.0,74,False
4,2024-05-02 15:51:51.675473,6.2,18.6,120,12,False,349.0,74,False
3,2024-05-02 15:51:51.769606,7.3,18.6,120,12,False,349.0,75,False
4,2024-05-02 15:51:51.864824,6.2,18.5,120,12,False,349.0,74,False
4,2024-05-02 15:51:51.960733,8.1,18.5,120,12,True,225.0,76,False
5,2024-05-02 15:51:52.054984,6.2,18.5,120,12,True,10.0,74,False
5,2024-05-02 15:51:52.149839,6.0,18.5,120,12,True,43.0,74,False
5,2024-05-02 15:51:52.244235,6.2,18.5,120,12,False,43.0,74,False
4,2024-05-02 15:51:52.339485,6.8,18.5,120,12,False,43.0,75,False
3,2024-05-02 15:51:52.433930,7.3,18.5,120,12,False,43.0,75,False
3,2024-05-02 15:51:52.527544,6.2,18.5,120,12,False,43.0,74,False
5,2024-05-02 15:51:52.622665,7.2,18.5,120,12,False,43.0,75,False
4,2024-05-02 15:51:52.717244,5.2,18.6,120,12,False,43.0,74,False
4,2024-05-02 15:51:52.812966,6.2,18.6,120,12,False,43.0,74,False
4,2024-05-02 15:51:52.907611,6.2,18.6,120,12,True,437.0,74,False
5,2024-05-02 15:51:53.002160,5.2,18.6,120,12,False,437.0,74,False
4,2024-05-02 15:51:53.096224,6.2,18.6,120,12,False,437.0,74,False
4,2024-05-02 15:51:53.189107,7.3,18.6,120,12,False,437.0,75,False
3,2024-05-02 15:51:53.281954,5.2,18.5,120,12,False,437.0,74,False
5,2024-05-02 15:51:53.377494,6.2,18.5,120,12,False,437.0,74,False
4,2024-05-02 15:51:53.469318,6.2,18.5,120,12,False,437.0,74,False
3,2024-05-02 15:51:53.564366,6.2,18.5,120,12,True,117.0,74,False
5,2024-05-02 15:51:53.661488,7.3,18.5,120,12,True,27.0,75,False
4,2024-05-02 15:51:53.754443,6.2,18.5,120,12,False,27.0,74,False
4,2024-05-02 15:51:53.849636,7.3,18.5,120,12,False,27.0,75,False
4,2024-05-02 15:51:53.943325,7.3,18.5,120,12,False,27.0,75,False
4,2024-05-02 15:51:54.036477,6.2,18.5,120,12,False,27.0,74,False
5,2024-05-02 15:51:54.131527,6.2,18.5,120,12,False,27.0,74,False
3,2024-05-02 15:51:54.225250,6.2,18.5,120,12,False,27.0,74,False
3,2024-05-02 15:51:54.318486,6.3,18.5,120,12,False,27.0,74,False
4,2024-05-02 15:51:54.413422,6.2,18.5,120,12,False,27.0,74,False
5,2024-05-02 15:51:54.508589,5.8,18.5,120,12,True,206.0,74,False
4,2024-05-02 15:51:54.603826,7.2,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:54.699143,7.8,18.5,120,12,False,206.0,76,False
5,2024-05-02 15:51:54.793760,8.3,18.5,120,12,False,206.0,76,False
5,2024-05-02 15:51:54.889210,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:54.984070,6.2,18.5,120,12,False,206.0,74,False
5,2024-05-02 15:51:55.078148,5.2,18.5,120,12,False,206.0,74,False
3,2024-05-02 15:51:55.172394,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:55.268592,7.3,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:55.364444,7.3,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:55.458099,7.3,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:55.553365,7.3,18.5,120,12,False,206.0,75,False
3,2024-05-02 15:51:55.645039,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:55.740414,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:55.834286,6.2,18.5,120,12,False,206.0,74,False
5,2024-05-02 15:51:55.929171,5.8,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:56.024029,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:56.118803,7.2,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:56.215657,6.9,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:56.309552,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:56.403229,7.4,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:56.497355,7.3,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:56.590919,7.2,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:56.686995,6.2,18.5,120,12,False,206.0,74,False
5,2024-05-02 15:51:56.783463,6.2,18.5,120,12,False,206.0,74,False
5,2024-05-02 15:51:56.879149,7.3,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:56.973626,7.3,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:57.068925,7.3,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:57.163081,7.2,18.5,120,12,False,206.0,75,False
5,2024-05-02 15:51:57.259118,6.7,18.5,120,12,False,206.0,75,False
4,2024-05-02 15:51:57.353378,6.3,18.5,120,12,False,206.0,74,False
5,2024-05-02 15:51:57.448770,6.2,18.5,120,12,False,206.0,74,False
4,2024-05-02 15:51:57.541807,12.7,18.5,120,12,False,206.0,80,False
4,2024-05-02 15:51:57.636603,1.0,18.5,120,12,False,206.0,70,False
5,2024-05-02 15:51:57.731985,6.2,18.5,120,12,True,580.0,74,False
3,2024-05-02 15:51:57.825106,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:57.921893,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:58.016350,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:58.111870,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:58.205876,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:58.299456,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:58.395115,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:58.489220,7.3,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:58.582151,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:58.678043,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:51:58.772511,5.2,18.5,120,12,False,580.0,74,False
3,2024-05-02 15:51:58.866335,6.1,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:58.962482,6.9,18.5,120,12,False,580.0,75,False
3,2024-05-02 15:51:59.058340,5.8,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:59.152664,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:59.246008,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:59.340205,6.2,18.5,120,12,False,580.0,74,False
3,2024-05-02 15:51:59.435504,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:51:59.530805,7.3,18.5,120,12,False,580.0,75,False
6,2024-05-02 15:51:59.625118,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:51:59.717042,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:51:59.811707,6.2,18.5,120,12,False,580.0,74,False
3,2024-05-02 15:51:59.906051,7.3,18.5,120,12,False,580.0,75,False
5,2024-05-02 15:52:00.000691,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:52:00.095446,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:52:00.190287,6.2,18.5,120,12,False,580.0,74,False
5,2024-05-02 15:52:00.285492,6.2,18.5,120,12,False,580.0,74,False
4,2024-05-02 15:52:00.379245,7.3,18.5,120,12,False,580.0,75,False
4,2024-05-02 15:52:00.394307,40.0,18.5,120,16,False,580.0,103,False
4,2024-05-02 15:52:00.458809,10.8,18.5,120,16,False,580.0,78,False
3,2024-05-02 15:52:00.521830,10.9,18.5,120,16,False,580.0,78,False
5,2024-05-02 15:52:00.602240,8.0,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:00.664478,10.8,18.5,120,16,False,580.0,78,False
4,2024-05-02 15:52:00.728711,12.5,18.5,120,16,False,580.0,80,False
4,2024-05-02 15:52:00.807074,7.6,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:00.885683,7.5,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:00.964086,8.6,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:01.041600,10.0,18.5,120,16,False,580.0,78,False
5,2024-05-02 15:52:01.120744,20.9,18.5,120,16,False,580.0,87,False
5,2024-05-02 15:52:01.199303,6.3,18.5,120,16,False,580.0,74,False
5,2024-05-02 15:52:01.277987,1.2,18.5,120,16,False,580.0,70,False
4,2024-05-02 15:52:01.340383,10.9,18.5,120,16,False,580.0,78,False
4,2024-05-02 15:52:01.416955,8.1,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:01.495318,6.3,18.5,120,16,False,580.0,74,False
4,2024-05-02 15:52:01.558504,18.3,18.5,120,16,False,580.0,85,False
5,2024-05-02 15:52:01.622985,9.2,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:01.700583,8.8,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:01.779025,8.8,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:01.855302,7.6,18.5,120,16,False,580.0,76,False
3,2024-05-02 15:52:01.918992,10.8,18.5,120,16,False,580.0,78,False
5,2024-05-02 15:52:01.998920,8.8,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:02.061561,9.4,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:02.139636,7.5,18.5,120,16,False,580.0,76,False
5,2024-05-02 15:52:02.204107,9.4,18.5,120,16,False,580.0,77,False
3,2024-05-02 15:52:02.281356,7.5,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:02.344419,10.9,18.5,120,16,False,580.0,78,False
4,2024-05-02 15:52:02.408621,9.4,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:02.487012,7.5,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:02.550564,10.9,18.5,120,16,False,580.0,78,False
5,2024-05-02 15:52:02.629624,7.5,18.5,120,16,False,580.0,76,False
4,2024-05-02 15:52:02.691724,9.4,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:02.754922,9.4,18.5,120,16,False,580.0,77,False
4,2024-05-02 15:52:02.833144,8.8,18.5,120,16,False,580.0,77,False
5,2024-05-02 15:52:02.912079,8.8,18.5,120,16,True,375.0,77,False
3,2024-05-02 15:52:02.974652,9.4,18.5,120,16,False,375.0,77,False
4,2024-05-02 15:52:03.053172,8.8,18.5,120,16,False,375.0,77,False
4,2024-05-02 15:52:03.131523,7.3,18.5,120,16,False,375.0,75,False
4,2024-05-02 15:52:03.195624,9.9,18.5,120,16,False,375.0,78,False
4,2024-05-02 15:52:03.259577,12.5,18.5,120,16,False,375.0,80,False
5,2024-05-02 15:52:03.323912,10.9,18.5,120,16,False,375.0,78,False
5,2024-05-02 15:52:03.387124,9.5,18.5,120,16,False,375.0,77,False
3,2024-05-02 15:52:03.450267,18.1,18.5,120,16,True,552.0,85,False
4,2024-05-02 15:52:03.515090,10.9,18.5,120,16,True,33.0,78,False
5,2024-05-02 15:52:03.593336,7.5,18.5,120,16,True,35.0,76,False
4,2024-05-02 15:52:03.656670,9.4,18.5,120,16,False,35.0,77,False
4,2024-05-02 15:52:03.735964,7.5,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:03.814228,7.5,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:03.877692,9.4,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:03.955168,8.8,18.5,120,16,False,35.0,77,False
4,2024-05-02 15:52:04.034636,8.8,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:04.097644,10.9,18.5,120,16,False,35.0,78,False
5,2024-05-02 15:52:04.178012,8.8,18.5,120,16,False,35.0,77,False
6,2024-05-02 15:52:04.242017,9.7,18.5,120,16,False,35.0,77,False
4,2024-05-02 15:52:04.303971,10.0,18.5,120,16,False,35.0,78,False
4,2024-05-02 15:52:04.382085,7.8,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:04.460974,8.0,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:04.539291,7.6,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:04.617866,7.5,18.5,120,16,False,35.0,76,False
5,2024-05-02 15:52:04.697497,7.5,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:04.774179,7.5,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:04.838048,9.4,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:04.902130,9.9,18.5,120,16,False,35.0,78,False
5,2024-05-02 15:52:04.967306,10.8,18.5,120,16,False,35.0,78,False
4,2024-05-02 15:52:05.029964,9.4,18.5,120,16,False,35.0,77,False
4,2024-05-02 15:52:05.094405,9.4,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:05.157469,9.4,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:05.221578,9.4,18.5,120,16,False,35.0,77,False
4,2024-05-02 15:52:05.301143,8.8,18.5,120,16,False,35.0,77,False
3,2024-05-02 15:52:05.364941,9.4,18.5,120,16,False,35.0,77,False
5,2024-05-02 15:52:05.445495,7.3,18.5,120,16,False,35.0,75,False
4,2024-05-02 15:52:05.522553,7.7,18.5,120,16,False,35.0,76,False
4,2024-05-02 15:52:05.587595,12.3,18.5,120,16,False,35.0,80,False
